date,blood_group,donation_supply,day_of_week,month,time_idx,estimated_demand
2024-09-01,A+,0,6,9,1393,0.91
2024-09-01,A-,0,6,9,1393,0.05
2024-09-01,AB+,0,6,9,1393,0.21
2024-09-01,AB-,0,6,9,1393,0.02
2024-09-01,B+,0,6,9,1393,1.91
2024-09-01,B-,1,6,9,1393,0.17
2024-09-01,O+,2,6,9,1393,1.99
2024-09-01,O-,0,6,9,1393,0.18
2024-09-02,A+,0,0,9,1394,0.81
2024-09-02,A-,0,0,9,1394,0.02
2024-09-02,AB+,1,0,9,1394,0.26
2024-09-02,AB-,1,0,9,1394,0.11
2024-09-02,B+,0,0,9,1394,1.84
2024-09-02,B-,0,0,9,1394,0.17
2024-09-02,O+,1,0,9,1394,1.75
2024-09-02,O-,0,0,9,1394,0.18
2024-09-03,A+,1,1,9,1395,0.81
2024-09-03,A-,0,1,9,1395,0.02
2024-09-03,AB+,0,1,9,1395,0.25
2024-09-03,AB-,0,1,9,1395,0.09
2024-09-03,B+,2,1,9,1395,1.99
2024-09-03,B-,0,1,9,1395,0.18
2024-09-03,O+,2,1,9,1395,1.84
2024-09-03,O-,0,1,9,1395,0.19
2024-09-04,A+,0,2,9,1396,0.81
2024-09-04,A-,1,2,9,1396,0.11
2024-09-04,AB+,0,2,9,1396,0.27
2024-09-04,AB-,0,2,9,1396,0.1
2024-09-04,B+,1,2,9,1396,2.07
2024-09-04,B-,0,2,9,1396,0.17
2024-09-04,O+,0,2,9,1396,1.74
2024-09-04,O-,0,2,9,1396,0.17
2024-09-05,A+,0,3,9,1397,0.56
2024-09-05,A-,0,3,9,1397,0.09
2024-09-05,AB+,0,3,9,1397,0.24
2024-09-05,AB-,0,3,9,1397,0.08
2024-09-05,B+,2,3,9,1397,2.06
2024-09-05,B-,0,3,9,1397,0.17
2024-09-05,O+,1,3,9,1397,1.51
2024-09-05,O-,0,3,9,1397,0.18
2024-09-06,A+,3,4,9,1398,0.83
2024-09-06,A-,0,4,9,1398,0.12
2024-09-06,AB+,0,4,9,1398,0.28
2024-09-06,AB-,0,4,9,1398,0.11
2024-09-06,B+,2,4,9,1398,1.93
2024-09-06,B-,1,4,9,1398,0.28
2024-09-06,O+,2,4,9,1398,1.55
2024-09-06,O-,1,4,9,1398,0.28
2024-09-07,A+,2,5,9,1399,1.0
2024-09-07,A-,0,5,9,1399,0.14
2024-09-07,AB+,0,5,9,1399,0.29
2024-09-07,AB-,1,5,9,1399,0.21
2024-09-07,B+,0,5,9,1399,1.77
2024-09-07,B-,0,5,9,1399,0.26
2024-09-07,O+,1,5,9,1399,1.6
2024-09-07,O-,0,5,9,1399,0.25
2024-09-08,A+,0,6,9,1400,0.96
2024-09-08,A-,0,6,9,1400,0.09
2024-09-08,AB+,0,6,9,1400,0.16
2024-09-08,AB-,0,6,9,1400,0.16
2024-09-08,B+,2,6,9,1400,1.67
2024-09-08,B-,0,6,9,1400,0.25
2024-09-08,O+,0,6,9,1400,1.59
2024-09-08,O-,0,6,9,1400,0.25
2024-09-09,A+,2,0,9,1401,1.13
2024-09-09,A-,0,0,9,1401,0.11
2024-09-09,AB+,0,0,9,1401,0.19
2024-09-09,AB-,0,0,9,1401,0.17
2024-09-09,B+,1,0,9,1401,1.67
2024-09-09,B-,0,0,9,1401,0.18
2024-09-09,O+,1,0,9,1401,1.52
2024-09-09,O-,1,0,9,1401,0.34
2024-09-10,A+,2,1,9,1402,0.98
2024-09-10,A-,0,1,9,1402,0.11
2024-09-10,AB+,0,1,9,1402,0.19
2024-09-10,AB-,0,1,9,1402,0.19
2024-09-10,B+,2,1,9,1402,1.77
2024-09-10,B-,0,1,9,1402,0.19
2024-09-10,O+,0,1,9,1402,1.44
2024-09-10,O-,1,1,9,1402,0.41
2024-09-11,A+,2,2,9,1403,1.06
2024-09-11,A-,0,2,9,1403,0.11
2024-09-11,AB+,0,2,9,1403,0.11
2024-09-11,AB-,0,2,9,1403,0.18
2024-09-11,B+,2,2,9,1403,1.69
2024-09-11,B-,0,2,9,1403,0.19
2024-09-11,O+,1,2,9,1403,1.53
2024-09-11,O-,0,2,9,1403,0.41
2024-09-12,A+,3,3,9,1404,1.22
2024-09-12,A-,0,3,9,1404,0.12
2024-09-12,AB+,0,3,9,1404,0.12
2024-09-12,AB-,0,3,9,1404,0.19
2024-09-12,B+,0,3,9,1404,1.6
2024-09-12,B-,0,3,9,1404,0.18
2024-09-12,O+,0,3,9,1404,1.36
2024-09-12,O-,0,3,9,1404,0.31
2024-09-13,A+,1,4,9,1405,1.26
2024-09-13,A-,0,4,9,1405,0.09
2024-09-13,AB+,0,4,9,1405,0.09
2024-09-13,AB-,0,4,9,1405,0.16
2024-09-13,B+,1,4,9,1405,1.51
2024-09-13,B-,0,4,9,1405,0.17
2024-09-13,O+,3,4,9,1405,1.29
2024-09-13,O-,0,4,9,1405,0.34
2024-09-14,A+,1,5,9,1406,1.37
2024-09-14,A-,0,5,9,1406,0.11
2024-09-14,AB+,0,5,9,1406,0.11
2024-09-14,AB-,0,5,9,1406,0.19
2024-09-14,B+,1,5,9,1406,1.29
2024-09-14,B-,2,5,9,1406,0.34
2024-09-14,O+,3,5,9,1406,1.39
2024-09-14,O-,0,5,9,1406,0.28
2024-09-15,A+,0,6,9,1407,1.38
2024-09-15,A-,0,6,9,1407,0.12
2024-09-15,AB+,0,6,9,1407,0.12
2024-09-15,AB-,0,6,9,1407,0.19
2024-09-15,B+,2,6,9,1407,1.45
2024-09-15,B-,0,6,9,1407,0.25
2024-09-15,O+,2,6,9,1407,1.36
2024-09-15,O-,0,6,9,1407,0.26
2024-09-16,A+,1,0,9,1408,1.45
2024-09-16,A-,0,0,9,1408,0.11
2024-09-16,AB+,0,0,9,1408,0.04
2024-09-16,AB-,0,0,9,1408,0.1
2024-09-16,B+,2,0,9,1408,1.61
2024-09-16,B-,0,0,9,1408,0.26
2024-09-16,O+,1,0,9,1408,1.36
2024-09-16,O-,0,0,9,1408,0.26
2024-09-17,A+,0,1,9,1409,1.36
2024-09-17,A-,0,1,9,1409,0.1
2024-09-17,AB+,0,1,9,1409,0.02
2024-09-17,AB-,0,1,9,1409,0.09
2024-09-17,B+,0,1,9,1409,1.42
2024-09-17,B-,0,1,9,1409,0.24
2024-09-17,O+,1,1,9,1409,1.26
2024-09-17,O-,0,1,9,1409,0.24
2024-09-18,A+,1,2,9,1410,1.43
2024-09-18,A-,0,2,9,1410,0.01
2024-09-18,AB+,1,2,9,1410,0.1
2024-09-18,AB-,0,2,9,1410,0.1
2024-09-18,B+,1,2,9,1410,1.44
2024-09-18,B-,0,2,9,1410,0.26
2024-09-18,O+,1,2,9,1410,1.36
2024-09-18,O-,0,2,9,1410,0.26
2024-09-19,A+,0,3,9,1411,1.44
2024-09-19,A-,0,3,9,1411,0.01
2024-09-19,AB+,0,3,9,1411,0.09
2024-09-19,AB-,0,3,9,1411,0.09
2024-09-19,B+,1,3,9,1411,1.35
2024-09-19,B-,0,3,9,1411,0.24
2024-09-19,O+,4,3,9,1411,1.61
2024-09-19,O-,0,3,9,1411,0.27
2024-09-20,A+,1,4,9,1412,1.3
2024-09-20,A-,0,4,9,1412,0.04
2024-09-20,AB+,0,4,9,1412,0.12
2024-09-20,AB-,1,4,9,1412,0.2
2024-09-20,B+,1,4,9,1412,1.31
2024-09-20,B-,1,4,9,1412,0.26
2024-09-20,O+,1,4,9,1412,1.53
2024-09-20,O-,0,4,9,1412,0.19
2024-09-21,A+,3,5,9,1413,1.39
2024-09-21,A-,0,5,9,1413,0.05
2024-09-21,AB+,0,5,9,1413,0.12
2024-09-21,AB-,0,5,9,1413,0.11
2024-09-21,B+,1,5,9,1413,1.37
2024-09-21,B-,0,5,9,1413,0.26
2024-09-21,O+,1,5,9,1413,1.53
2024-09-21,O-,0,5,9,1413,0.17
2024-09-22,A+,1,6,9,1414,1.44
2024-09-22,A-,0,6,9,1414,0.02
2024-09-22,AB+,0,6,9,1414,0.1
2024-09-22,AB-,0,6,9,1414,0.09
2024-09-22,B+,2,6,9,1414,1.36
2024-09-22,B-,0,6,9,1414,0.26
2024-09-22,O+,2,6,9,1414,1.69
2024-09-22,O-,1,6,9,1414,0.27
2024-09-23,A+,2,0,9,1415,1.46
2024-09-23,A-,0,0,9,1415,0.05
2024-09-23,AB+,0,0,9,1415,0.13
2024-09-23,AB-,0,0,9,1415,0.11
2024-09-23,B+,0,0,9,1415,1.29
2024-09-23,B-,0,0,9,1415,0.26
2024-09-23,O+,3,0,9,1415,1.84
2024-09-23,O-,0,0,9,1415,0.18
2024-09-24,A+,0,1,9,1416,1.28
2024-09-24,A-,0,1,9,1416,0.02
2024-09-24,AB+,0,1,9,1416,0.1
2024-09-24,AB-,0,1,9,1416,0.1
2024-09-24,B+,0,1,9,1416,1.12
2024-09-24,B-,0,1,9,1416,0.24
2024-09-24,O+,3,1,9,1416,2.06
2024-09-24,O-,0,1,9,1416,0.1
2024-09-25,A+,1,2,9,1417,1.21
2024-09-25,A-,0,2,9,1417,0.03
2024-09-25,AB+,0,2,9,1417,0.11
2024-09-25,AB-,0,2,9,1417,0.11
2024-09-25,B+,3,2,9,1417,1.23
2024-09-25,B-,0,2,9,1417,0.26
2024-09-25,O+,1,2,9,1417,2.08
2024-09-25,O-,0,2,9,1417,0.11
2024-09-26,A+,0,3,9,1418,0.97
2024-09-26,A-,0,3,9,1418,0.03
2024-09-26,AB+,0,3,9,1418,0.11
2024-09-26,AB-,0,3,9,1418,0.09
2024-09-26,B+,1,3,9,1418,1.27
2024-09-26,B-,0,3,9,1418,0.24
2024-09-26,O+,3,3,9,1418,2.31
2024-09-26,O-,0,3,9,1418,0.11
2024-09-27,A+,0,4,9,1419,0.89
2024-09-27,A-,0,4,9,1419,0.03
2024-09-27,AB+,0,4,9,1419,0.11
2024-09-27,AB-,0,4,9,1419,0.1
2024-09-27,B+,5,4,9,1419,1.63
2024-09-27,B-,0,4,9,1419,0.27
2024-09-27,O+,1,4,9,1419,2.16
2024-09-27,O-,0,4,9,1419,0.12
2024-09-28,A+,0,5,9,1420,0.83
2024-09-28,A-,1,5,9,1420,0.13
2024-09-28,AB+,0,5,9,1420,0.13
2024-09-28,AB-,0,5,9,1420,0.09
2024-09-28,B+,3,5,9,1420,1.76
2024-09-28,B-,0,5,9,1420,0.11
2024-09-28,O+,2,5,9,1420,2.09
2024-09-28,O-,1,5,9,1420,0.21
2024-09-29,A+,1,6,9,1421,0.91
2024-09-29,A-,0,6,9,1421,0.13
2024-09-29,AB+,0,6,9,1421,0.13
2024-09-29,AB-,0,6,9,1421,0.11
2024-09-29,B+,2,6,9,1421,1.77
2024-09-29,B-,0,6,9,1421,0.11
2024-09-29,O+,4,6,9,1421,2.25
2024-09-29,O-,0,6,9,1421,0.2
2024-09-30,A+,0,0,9,1422,0.83
2024-09-30,A-,0,0,9,1422,0.12
2024-09-30,AB+,0,0,9,1422,0.12
2024-09-30,AB-,0,0,9,1422,0.11
2024-09-30,B+,1,0,9,1422,1.69
2024-09-30,B-,0,0,9,1422,0.09
2024-09-30,O+,2,0,9,1422,2.3
2024-09-30,O-,0,0,9,1422,0.18
2024-10-01,A+,2,1,10,1423,0.98
2024-10-01,A-,0,1,10,1423,0.11
2024-10-01,AB+,1,1,10,1423,0.2
2024-10-01,AB-,0,1,10,1423,0.11
2024-10-01,B+,1,1,10,1423,1.77
2024-10-01,B-,0,1,10,1423,0.11
2024-10-01,O+,1,1,10,1423,2.31
2024-10-01,O-,0,1,10,1423,0.18
2024-10-02,A+,0,2,10,1424,0.89
2024-10-02,A-,1,2,10,1424,0.18
2024-10-02,AB+,1,2,10,1424,0.19
2024-10-02,AB-,0,2,10,1424,0.1
2024-10-02,B+,1,2,10,1424,1.76
2024-10-02,B-,2,2,10,1424,0.27
2024-10-02,O+,1,2,10,1424,2.32
2024-10-02,O-,0,2,10,1424,0.2
2024-10-03,A+,0,3,10,1425,0.9
2024-10-03,A-,0,3,10,1425,0.19
2024-10-03,AB+,1,3,10,1425,0.27
2024-10-03,AB-,0,3,10,1425,0.11
2024-10-03,B+,1,3,10,1425,1.75
2024-10-03,B-,0,3,10,1425,0.25
2024-10-03,O+,6,3,10,1425,2.49
2024-10-03,O-,0,3,10,1425,0.21
2024-10-04,A+,2,4,10,1426,1.01
2024-10-04,A-,0,4,10,1426,0.22
2024-10-04,AB+,0,4,10,1426,0.3
2024-10-04,AB-,0,4,10,1426,0.06
2024-10-04,B+,0,4,10,1426,1.71
2024-10-04,B-,0,4,10,1426,0.17
2024-10-04,O+,3,4,10,1426,2.63
2024-10-04,O-,0,4,10,1426,0.18
2024-10-05,A+,1,5,10,1427,0.81
2024-10-05,A-,1,5,10,1427,0.27
2024-10-05,AB+,0,5,10,1427,0.27
2024-10-05,AB-,0,5,10,1427,0.04
2024-10-05,B+,2,5,10,1427,1.78
2024-10-05,B-,0,5,10,1427,0.19
2024-10-05,O+,1,5,10,1427,2.63
2024-10-05,O-,0,5,10,1427,0.19
2024-10-06,A+,1,6,10,1428,0.81
2024-10-06,A-,0,6,10,1428,0.26
2024-10-06,AB+,0,6,10,1428,0.26
2024-10-06,AB-,0,6,10,1428,0.01
2024-10-06,B+,1,6,10,1428,1.67
2024-10-06,B-,0,6,10,1428,0.17
2024-10-06,O+,1,6,10,1428,2.54
2024-10-06,O-,0,6,10,1428,0.09
2024-10-07,A+,0,0,10,1429,0.64
2024-10-07,A-,0,0,10,1429,0.25
2024-10-07,AB+,0,0,10,1429,0.25
2024-10-07,AB-,0,0,10,1429,0.01
2024-10-07,B+,1,0,10,1429,1.74
2024-10-07,B-,0,0,10,1429,0.16
2024-10-07,O+,0,0,10,1429,2.29
2024-10-07,O-,0,0,10,1429,0.09
2024-10-08,A+,0,1,10,1430,0.64
2024-10-08,A-,0,1,10,1430,0.24
2024-10-08,AB+,1,1,10,1430,0.33
2024-10-08,AB-,0,1,10,1430,0.01
2024-10-08,B+,4,1,10,1430,2.08
2024-10-08,B-,0,1,10,1430,0.19
2024-10-08,O+,2,1,10,1430,2.25
2024-10-08,O-,0,1,10,1430,0.13
2024-10-09,A+,0,2,10,1431,0.6
2024-10-09,A-,0,2,10,1431,0.28
2024-10-09,AB+,0,2,10,1431,0.36
2024-10-09,AB-,0,2,10,1431,0.01
2024-10-09,B+,3,2,10,1431,2.08
2024-10-09,B-,0,2,10,1431,0.18
2024-10-09,O+,4,2,10,1431,2.49
2024-10-09,O-,0,2,10,1431,0.13
2024-10-10,A+,0,3,10,1432,0.6
2024-10-10,A-,0,3,10,1432,0.29
2024-10-10,AB+,0,3,10,1432,0.36
2024-10-10,AB-,0,3,10,1432,0.03
2024-10-10,B+,3,3,10,1432,2.25
2024-10-10,B-,0,3,10,1432,0.18
2024-10-10,O+,0,3,10,1432,2.22
2024-10-10,O-,0,3,10,1432,0.1
2024-10-11,A+,2,4,10,1433,0.74
2024-10-11,A-,0,4,10,1433,0.27
2024-10-11,AB+,0,4,10,1433,0.35
2024-10-11,AB-,0,4,10,1433,0.01
2024-10-11,B+,0,4,10,1433,1.82
2024-10-11,B-,0,4,10,1433,0.17
2024-10-11,O+,0,4,10,1433,2.14
2024-10-11,O-,0,4,10,1433,0.08
2024-10-12,A+,1,5,10,1434,0.79
2024-10-12,A-,0,5,10,1434,0.16
2024-10-12,AB+,0,5,10,1434,0.32
2024-10-12,AB-,0,5,10,1434,0.01
2024-10-12,B+,0,5,10,1434,1.58
2024-10-12,B-,0,5,10,1434,0.16
2024-10-12,O+,3,5,10,1434,2.23
2024-10-12,O-,0,5,10,1434,0.02
2024-10-13,A+,0,6,10,1435,0.73
2024-10-13,A-,0,6,10,1435,0.18
2024-10-13,AB+,1,6,10,1435,0.42
2024-10-13,AB-,0,6,10,1435,0.03
2024-10-13,B+,2,6,10,1435,1.61
2024-10-13,B-,0,6,10,1435,0.18
2024-10-13,O+,6,6,10,1435,2.42
2024-10-13,O-,1,6,10,1435,0.15
2024-10-14,A+,0,0,10,1436,0.78
2024-10-14,A-,0,0,10,1436,0.22
2024-10-14,AB+,0,0,10,1436,0.46
2024-10-14,AB-,0,0,10,1436,0.05
2024-10-14,B+,2,0,10,1436,1.71
2024-10-14,B-,0,0,10,1436,0.18
2024-10-14,O+,2,0,10,1436,2.39
2024-10-14,O-,1,0,10,1436,0.19
2024-10-15,A+,2,1,10,1437,0.76
2024-10-15,A-,0,1,10,1437,0.21
2024-10-15,AB+,1,1,10,1437,0.45
2024-10-15,AB-,0,1,10,1437,0.04
2024-10-15,B+,2,1,10,1437,1.79
2024-10-15,B-,0,1,10,1437,0.2
2024-10-15,O+,1,1,10,1437,2.4
2024-10-15,O-,0,1,10,1437,0.19
2024-10-16,A+,1,2,10,1438,0.82
2024-10-16,A-,0,2,10,1438,0.11
2024-10-16,AB+,0,2,10,1438,0.34
2024-10-16,AB-,0,2,10,1438,0.01
2024-10-16,B+,3,2,10,1438,1.92
2024-10-16,B-,0,2,10,1438,0.03
2024-10-16,O+,2,2,10,1438,2.48
2024-10-16,O-,0,2,10,1438,0.19
2024-10-17,A+,0,3,10,1439,0.82
2024-10-17,A-,0,3,10,1439,0.11
2024-10-17,AB+,0,3,10,1439,0.27
2024-10-17,AB-,0,3,10,1439,0.01
2024-10-17,B+,3,3,10,1439,2.08
2024-10-17,B-,0,3,10,1439,0.02
2024-10-17,O+,1,3,10,1439,2.07
2024-10-17,O-,0,3,10,1439,0.19
2024-10-18,A+,0,4,10,1440,0.66
2024-10-18,A-,0,4,10,1440,0.11
2024-10-18,AB+,0,4,10,1440,0.26
2024-10-18,AB-,0,4,10,1440,0.01
2024-10-18,B+,1,4,10,1440,2.14
2024-10-18,B-,0,4,10,1440,0.01
2024-10-18,O+,1,4,10,1440,1.9
2024-10-18,O-,1,4,10,1440,0.26
2024-10-19,A+,1,5,10,1441,0.66
2024-10-19,A-,0,5,10,1441,0.03
2024-10-19,AB+,0,5,10,1441,0.26
2024-10-19,AB-,0,5,10,1441,0.02
2024-10-19,B+,2,5,10,1441,2.16
2024-10-19,B-,0,5,10,1441,0.03
2024-10-19,O+,1,5,10,1441,1.91
2024-10-19,O-,0,5,10,1441,0.26
2024-10-20,A+,1,6,10,1442,0.66
2024-10-20,A-,0,6,10,1442,0.03
2024-10-20,AB+,0,6,10,1442,0.26
2024-10-20,AB-,0,6,10,1442,0.01
2024-10-20,B+,1,6,10,1442,2.14
2024-10-20,B-,0,6,10,1442,0.01
2024-10-20,O+,2,6,10,1442,1.99
2024-10-20,O-,1,6,10,1442,0.34
2024-10-21,A+,0,0,10,1443,0.66
2024-10-21,A-,0,0,10,1443,0.03
2024-10-21,AB+,1,0,10,1443,0.35
2024-10-21,AB-,0,0,10,1443,0.03
2024-10-21,B+,1,0,10,1443,2.16
2024-10-21,B-,0,0,10,1443,0.02
2024-10-21,O+,0,0,10,1443,1.98
2024-10-21,O-,0,0,10,1443,0.33
2024-10-22,A+,0,1,10,1444,0.64
2024-10-22,A-,0,1,10,1444,0.01
2024-10-22,AB+,0,1,10,1444,0.24
2024-10-22,AB-,0,1,10,1444,0.0
2024-10-22,B+,2,1,10,1444,1.98
2024-10-22,B-,0,1,10,1444,0.01
2024-10-22,O+,2,1,10,1444,1.99
2024-10-22,O-,0,1,10,1444,0.34
2024-10-23,A+,1,2,10,1445,0.74
2024-10-23,A-,0,2,10,1445,0.04
2024-10-23,AB+,1,2,10,1445,0.36
2024-10-23,AB-,0,2,10,1445,0.03
2024-10-23,B+,2,2,10,1445,1.93
2024-10-23,B-,0,2,10,1445,0.03
2024-10-23,O+,3,2,10,1445,1.94
2024-10-23,O-,0,2,10,1445,0.36
2024-10-24,A+,0,3,10,1446,0.75
2024-10-24,A-,1,3,10,1446,0.12
2024-10-24,AB+,1,3,10,1446,0.44
2024-10-24,AB-,0,3,10,1446,0.04
2024-10-24,B+,2,3,10,1446,1.86
2024-10-24,B-,0,3,10,1446,0.03
2024-10-24,O+,4,3,10,1446,2.26
2024-10-24,O-,0,3,10,1446,0.37
2024-10-25,A+,1,4,10,1447,0.69
2024-10-25,A-,0,4,10,1447,0.13
2024-10-25,AB+,0,4,10,1447,0.44
2024-10-25,AB-,1,4,10,1447,0.12
2024-10-25,B+,4,4,10,1447,2.19
2024-10-25,B-,0,4,10,1447,0.04
2024-10-25,O+,2,4,10,1447,2.41
2024-10-25,O-,1,4,10,1447,0.45
2024-10-26,A+,0,5,10,1448,0.61
2024-10-26,A-,0,5,10,1448,0.14
2024-10-26,AB+,1,5,10,1448,0.53
2024-10-26,AB-,0,5,10,1448,0.11
2024-10-26,B+,3,5,10,1448,2.41
2024-10-26,B-,0,5,10,1448,0.04
2024-10-26,O+,4,5,10,1448,2.49
2024-10-26,O-,0,5,10,1448,0.45
2024-10-27,A+,1,6,10,1449,0.69
2024-10-27,A-,0,6,10,1449,0.14
2024-10-27,AB+,0,6,10,1449,0.45
2024-10-27,AB-,0,6,10,1449,0.11
2024-10-27,B+,4,6,10,1449,2.58
2024-10-27,B-,0,6,10,1449,0.04
2024-10-27,O+,2,6,10,1449,2.17
2024-10-27,O-,0,6,10,1449,0.36
2024-10-28,A+,0,0,10,1450,0.67
2024-10-28,A-,0,0,10,1450,0.12
2024-10-28,AB+,1,0,10,1450,0.52
2024-10-28,AB-,0,0,10,1450,0.1
2024-10-28,B+,2,0,10,1450,2.55
2024-10-28,B-,0,0,10,1450,0.02
2024-10-28,O+,3,0,10,1450,2.24
2024-10-28,O-,0,0,10,1450,0.28
2024-10-29,A+,2,1,10,1451,0.69
2024-10-29,A-,0,1,10,1451,0.13
2024-10-29,AB+,0,1,10,1451,0.44
2024-10-29,AB-,0,1,10,1451,0.11
2024-10-29,B+,2,1,10,1451,2.56
2024-10-29,B-,0,1,10,1451,0.03
2024-10-29,O+,2,1,10,1451,2.32
2024-10-29,O-,0,1,10,1451,0.26
2024-10-30,A+,1,2,10,1452,0.66
2024-10-30,A-,0,2,10,1452,0.11
2024-10-30,AB+,0,2,10,1452,0.43
2024-10-30,AB-,0,2,10,1452,0.1
2024-10-30,B+,2,2,10,1452,2.47
2024-10-30,B-,0,2,10,1452,0.02
2024-10-30,O+,2,2,10,1452,2.31
2024-10-30,O-,0,2,10,1452,0.26
2024-10-31,A+,0,3,10,1453,0.66
2024-10-31,A-,0,3,10,1453,0.11
2024-10-31,AB+,1,3,10,1453,0.51
2024-10-31,AB-,0,3,10,1453,0.1
2024-10-31,B+,2,3,10,1453,2.39
2024-10-31,B-,3,3,10,1453,0.28
2024-10-31,O+,0,3,10,1453,2.24
2024-10-31,O-,3,3,10,1453,0.54
2024-11-01,A+,2,4,11,1454,0.86
2024-11-01,A-,0,4,11,1454,0.15
2024-11-01,AB+,0,4,11,1454,0.54
2024-11-01,AB-,0,4,11,1454,0.14
2024-11-01,B+,1,4,11,1454,2.4
2024-11-01,B-,0,4,11,1454,0.28
2024-11-01,O+,2,4,11,1454,2.31
2024-11-01,O-,0,4,11,1454,0.41
2024-11-02,A+,0,5,11,1455,0.73
2024-11-02,A-,0,5,11,1455,0.1
2024-11-02,AB+,0,5,11,1455,0.49
2024-11-02,AB-,1,5,11,1455,0.18
2024-11-02,B+,0,5,11,1455,2.22
2024-11-02,B-,0,5,11,1455,0.24
2024-11-02,O+,1,5,11,1455,2.29
2024-11-02,O-,0,5,11,1455,0.41
2024-11-03,A+,0,6,11,1456,0.64
2024-11-03,A-,1,6,11,1456,0.18
2024-11-03,AB+,1,6,11,1456,0.57
2024-11-03,AB-,0,6,11,1456,0.18
2024-11-03,B+,1,6,11,1456,2.23
2024-11-03,B-,0,6,11,1456,0.26
2024-11-03,O+,3,6,11,1456,2.4
2024-11-03,O-,1,6,11,1456,0.44
2024-11-04,A+,2,0,11,1457,0.84
2024-11-04,A-,0,0,11,1457,0.21
2024-11-04,AB+,0,0,11,1457,0.52
2024-11-04,AB-,0,0,11,1457,0.2
2024-11-04,B+,2,0,11,1457,2.34
2024-11-04,B-,0,0,11,1457,0.27
2024-11-04,O+,2,0,11,1457,2.56
2024-11-04,O-,0,0,11,1457,0.42
2024-11-05,A+,0,1,11,1458,0.81
2024-11-05,A-,0,1,11,1458,0.19
2024-11-05,AB+,0,1,11,1458,0.5
2024-11-05,AB-,0,1,11,1458,0.17
2024-11-05,B+,1,1,11,1458,2.22
2024-11-05,B-,0,1,11,1458,0.24
2024-11-05,O+,3,1,11,1458,2.62
2024-11-05,O-,0,1,11,1458,0.42
2024-11-06,A+,0,2,11,1459,0.74
2024-11-06,A-,0,2,11,1459,0.19
2024-11-06,AB+,1,2,11,1459,0.51
2024-11-06,AB-,0,2,11,1459,0.19
2024-11-06,B+,1,2,11,1459,2.16
2024-11-06,B-,0,2,11,1459,0.25
2024-11-06,O+,0,2,11,1459,2.37
2024-11-06,O-,0,2,11,1459,0.41
2024-11-07,A+,0,3,11,1460,0.72
2024-11-07,A-,0,3,11,1460,0.09
2024-11-07,AB+,0,3,11,1460,0.4
2024-11-07,AB-,0,3,11,1460,0.16
2024-11-07,B+,3,3,11,1460,2.22
2024-11-07,B-,0,3,11,1460,0.26
2024-11-07,O+,1,3,11,1460,2.15
2024-11-07,O-,0,3,11,1460,0.42
2024-11-08,A+,0,4,11,1461,0.66
2024-11-08,A-,0,4,11,1461,0.11
2024-11-08,AB+,0,4,11,1461,0.42
2024-11-08,AB-,0,4,11,1461,0.09
2024-11-08,B+,2,4,11,1461,2.06
2024-11-08,B-,0,4,11,1461,0.25
2024-11-08,O+,1,4,11,1461,2.06
2024-11-08,O-,1,4,11,1461,0.42
2024-11-09,A+,0,5,11,1462,0.66
2024-11-09,A-,0,5,11,1462,0.11
2024-11-09,AB+,0,5,11,1462,0.34
2024-11-09,AB-,0,5,11,1462,0.09
2024-11-09,B+,2,5,11,1462,1.99
2024-11-09,B-,0,5,11,1462,0.26
2024-11-09,O+,1,5,11,1462,1.83
2024-11-09,O-,0,5,11,1462,0.41
2024-11-10,A+,0,6,11,1463,0.57
2024-11-10,A-,0,6,11,1463,0.1
2024-11-10,AB+,0,6,11,1463,0.34
2024-11-10,AB-,0,6,11,1463,0.09
2024-11-10,B+,3,6,11,1463,1.91
2024-11-10,B-,0,6,11,1463,0.26
2024-11-10,O+,2,6,11,1463,1.84
2024-11-10,O-,0,6,11,1463,0.43
2024-11-11,A+,1,0,11,1464,0.67
2024-11-11,A-,0,0,11,1464,0.12
2024-11-11,AB+,0,0,11,1464,0.28
2024-11-11,AB-,0,0,11,1464,0.1
2024-11-11,B+,3,0,11,1464,2.01
2024-11-11,B-,0,0,11,1464,0.26
2024-11-11,O+,0,0,11,1464,1.6
2024-11-11,O-,0,0,11,1464,0.41
2024-11-12,A+,0,1,11,1465,0.49
2024-11-12,A-,0,1,11,1465,0.1
2024-11-12,AB+,0,1,11,1465,0.26
2024-11-12,AB-,0,1,11,1465,0.08
2024-11-12,B+,2,1,11,1465,1.98
2024-11-12,B-,1,1,11,1465,0.34
2024-11-12,O+,6,1,11,1465,1.95
2024-11-12,O-,1,1,11,1465,0.54
2024-11-13,A+,1,2,11,1466,0.55
2024-11-13,A-,0,2,11,1466,0.16
2024-11-13,AB+,0,2,11,1466,0.31
2024-11-13,AB-,0,2,11,1466,0.14
2024-11-13,B+,2,2,11,1466,2.04
2024-11-13,B-,0,2,11,1466,0.34
2024-11-13,O+,1,2,11,1466,1.84
2024-11-13,O-,0,2,11,1466,0.49
2024-11-14,A+,0,3,11,1467,0.49
2024-11-14,A-,0,3,11,1467,0.1
2024-11-14,AB+,1,3,11,1467,0.26
2024-11-14,AB-,0,3,11,1467,0.09
2024-11-14,B+,3,3,11,1467,2.08
2024-11-14,B-,0,3,11,1467,0.11
2024-11-14,O+,4,3,11,1467,2.18
2024-11-14,O-,0,3,11,1467,0.29
